Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
192.168.10.3-192.168.10.5-53-50430-17,192.168.10.5,50430,192.168.10.3,53,17,7/7/2017 3:30,206,2,2,140,396,70,70,70,0,198,198,198,0,2601941.748,19417.47573,68.66666667,112.8730851,199,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9708.737864,9708.737864,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,151.5,70,198,40,0,0,0,0,0,0,2,140,2,396,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-50662-17,192.168.10.5,50662,192.168.10.3,53,17,7/7/2017 3:30,233,2,2,88,344,44,44,44,0,172,172,172,0,1854077.253,17167.38197,77.66666667,129.3264603,227,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,8583.690987,8583.690987,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119,44,172,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56852-17,192.168.10.5,56852,192.168.10.3,53,17,7/7/2017 3:30,208,2,2,70,166,35,35,35,0,83,83,83,0,1134615.385,19230.76923,69.33333333,35.21836642,110,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,9615.384615,9615.384615,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54926-17,192.168.10.5,54926,192.168.10.3,53,17,7/7/2017 3:30,152,2,2,76,108,38,38,38,0,54,54,54,0,1210526.316,26315.78947,50.66666667,81.69659316,145,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,13157.89474,13157.89474,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62896-17,192.168.10.5,62896,192.168.10.3,53,17,7/7/2017 3:30,24052,2,2,124,248,62,62,62,0,124,124,124,0,15466.48927,166.3063363,8017.333333,13842.27967,24001,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,40,83.15316814,83.15316814,62,124,86.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,108.5,62,124,40,0,0,0,0,0,0,2,124,2,248,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53400-17,192.168.10.5,53400,192.168.10.3,53,17,7/7/2017 3:30,238,2,2,82,114,41,41,41,0,57,57,57,0,823529.4118,16806.72269,79.33333333,133.0876904,233,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,40,40,8403.361345,8403.361345,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55057-17,192.168.10.5,55057,192.168.10.3,53,17,7/7/2017 3:30,61344,4,2,176,344,44,44,44,0,172,172,172,0,8476.786646,97.80907668,12268.8,17314.82585,36621,3,24719,8239.666667,14266.32515,24713,3,4,4,0,4,4,0,0,0,0,80,64,65.20605112,32.60302556,44,172,80.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,94,44,172,80,0,0,0,0,0,0,4,176,2,344,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56771-17,192.168.10.5,56771,192.168.10.3,53,17,7/7/2017 3:30,59362,4,2,152,190,38,38,38,0,95,95,95,0,5761.261413,101.0747616,11872.4,16746.4084,35386,3,35393,11797.66667,20428.09591,35386,3,3,3,0,3,3,0,0,0,0,80,40,67.38317442,33.69158721,38,95,54.28571429,27.81315208,773.5714286,0,0,0,0,0,0,0,0,0,63.33333333,38,95,80,0,0,0,0,0,0,4,152,2,190,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55091-17,192.168.10.5,55091,192.168.10.3,53,17,7/7/2017 3:30,198,2,2,82,114,41,41,41,0,57,57,57,0,989898.9899,20202.0202,66,30.31501278,101,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,40,10101.0101,10101.0101,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57072-17,192.168.10.5,57072,192.168.10.3,53,17,7/7/2017 3:30,160,2,2,82,114,41,41,41,0,57,57,57,0,1225000,25000,53.33333333,87.17989065,154,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,12500,12500,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55318-17,192.168.10.5,55318,192.168.10.3,53,17,7/7/2017 3:30,215,2,2,64,164,32,32,32,0,82,82,82,0,1060465.116,18604.65116,71.66666667,40.12895879,118,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,40,40,9302.325581,9302.325581,32,82,52,27.38612788,750,0,0,0,0,0,0,0,0,1,65,32,82,40,0,0,0,0,0,0,2,64,2,164,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60277-17,192.168.10.5,60277,192.168.10.3,53,17,7/7/2017 3:30,167,2,2,124,156,62,62,62,0,78,78,78,0,1676646.707,23952.09581,55.66666667,90.35670054,160,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11976.0479,11976.0479,62,78,68.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,85.5,62,78,40,0,0,0,0,0,0,2,124,2,156,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62968-17,192.168.10.5,62968,192.168.10.3,53,17,7/7/2017 3:30,161683,4,2,136,322,34,34,34,0,161,161,161,0,2832.7035,37.10965284,32336.6,59576.36191,137213,3,24466,8155.333333,14119.38952,24459,3,4,4,0,4,4,0,0,0,0,80,40,24.73976856,12.36988428,34,161,70.28571429,61.96965463,3840.238095,0,0,0,0,0,0,0,0,0,82,34,161,80,0,0,0,0,0,0,4,136,2,322,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51525-17,192.168.10.5,51525,192.168.10.3,53,17,7/7/2017 3:30,69622,4,2,168,218,42,42,42,0,109,109,109,0,5544.224527,86.17965586,13924.4,21357.19618,48460,1,48464,16154.66667,27977.23936,48460,1,49,49,0,49,49,0,0,0,0,80,64,57.4531039,28.72655195,42,109,61.14285714,32.69265244,1068.809524,0,0,0,0,0,0,0,0,0,71.33333333,42,109,80,0,0,0,0,0,0,4,168,2,218,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56288-17,192.168.10.5,56288,192.168.10.3,53,17,7/7/2017 3:30,23777,2,2,66,98,33,33,33,0,49,49,49,0,6897.421878,168.2298019,7925.666667,13683.50695,23726,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,40,80,84.11490095,84.11490095,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-65086-17,192.168.10.5,65086,192.168.10.3,53,17,7/7/2017 3:30,170,2,2,64,96,32,32,32,0,48,48,48,0,941176.4706,23529.41176,56.66666667,58.48361594,119,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11764.70588,11764.70588,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57171-17,192.168.10.5,57171,192.168.10.3,53,17,7/7/2017 3:30,189,2,2,64,96,32,32,32,0,48,48,48,0,846560.8466,21164.02116,63,65.7951366,135,6,6,6,0,6,6,48,48,0,48,48,0,0,0,0,40,40,10582.01058,10582.01058,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-64766-17,192.168.10.5,64766,192.168.10.3,53,17,7/7/2017 3:30,25088,4,4,136,760,34,34,34,0,190,190,190,0,35714.28571,318.877551,3584,9041.518659,24083,4,24654,8218,14227.06533,24646,4,1001,333.6666667,494.7891807,905,48,0,0,0,0,80,80,159.4387755,159.4387755,34,190,103.3333333,82.21921916,6760,0,0,0,0,0,0,0,0,1,116.25,34,190,80,0,0,0,0,0,0,4,136,4,760,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61326-17,192.168.10.5,61326,192.168.10.3,53,17,7/7/2017 3:30,386497,4,2,124,224,31,31,31,0,112,112,112,0,900.3950872,15.52405323,77299.4,159178.31,361385,4,25064,8354.666667,14463.77894,25056,4,48,48,0,48,48,0,0,0,0,80,64,10.34936882,5.174684409,31,112,54.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,63.16666667,31,112,80,0,0,0,0,0,0,4,124,2,224,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57343-17,192.168.10.5,57343,192.168.10.3,53,17,7/7/2017 3:30,196330,4,2,120,214,30,30,30,0,107,107,107,0,1701.217338,30.56079051,39266,65256.4642,150505,1,45776,15258.66667,26386.36114,45727,1,49,49,0,49,49,0,0,0,0,80,40,20.37386034,10.18693017,30,107,52,37.57215281,1411.666667,0,0,0,0,0,0,0,0,0,60.66666667,30,107,80,0,0,0,0,0,0,4,120,2,214,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-65353-17,192.168.10.5,65353,192.168.10.3,53,17,7/7/2017 3:30,224,2,2,82,338,41,41,41,0,169,169,169,0,1875000,17857.14286,74.66666667,88.08140174,173,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,8928.571429,8928.571429,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41,169,64,0,0,0,0,0,0,2,82,2,338,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56414-17,192.168.10.5,56414,192.168.10.3,53,17,7/7/2017 3:30,100794,4,2,180,290,45,45,45,0,145,145,145,0,4662.975971,59.52735282,20158.8,27582.86096,51333,4,49413,16471,28514.75273,49397,4,48,48,0,48,48,0,0,0,0,80,40,39.68490188,19.84245094,45,145,73.57142857,48.79500365,2380.952381,0,0,0,0,0,0,0,0,0,85.83333333,45,145,80,0,0,0,0,0,0,4,180,2,290,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-59017-17,192.168.10.5,59017,192.168.10.3,53,17,7/7/2017 3:30,165,2,2,62,94,31,31,31,0,47,47,47,0,945454.5455,24242.42424,55,54.24942396,112,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,12121.21212,12121.21212,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62034-17,192.168.10.5,62034,192.168.10.3,53,17,7/7/2017 3:30,61663,4,4,124,188,31,31,31,0,47,47,47,0,5059.76031,129.7374438,8809,18104.60689,48356,3,61508,20502.66667,35505.59818,61501,3,13304,4434.666667,7597.063534,13207,48,0,0,0,0,104,80,64.86872192,64.86872192,31,47,38.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,42.875,31,47,104,0,0,0,0,0,0,4,124,4,188,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51231-17,192.168.10.5,51231,192.168.10.3,53,17,7/7/2017 3:30,188,2,2,90,122,45,45,45,0,61,61,61,0,1127659.574,21276.59574,62.66666667,69.83074776,139,2,2,2,0,2,2,47,47,0,47,47,0,0,0,0,64,64,10638.29787,10638.29787,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53872-17,192.168.10.5,53872,192.168.10.3,53,17,7/7/2017 3:30,47347,4,2,132,222,33,33,33,0,111,111,111,0,7476.71447,126.7239741,9469.4,12952.63581,24423,3,24430,8143.333333,14098.60491,24423,3,49,49,0,49,49,0,0,0,0,144,64,84.48264938,42.24132469,33,111,55.28571429,38.06010284,1448.571429,0,0,0,0,0,0,0,0,0,64.5,33,111,144,0,0,0,0,0,0,4,132,2,222,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56359-17,192.168.10.5,56359,192.168.10.3,53,17,7/7/2017 3:30,48660,4,2,164,226,41,41,41,0,113,113,113,0,8014.796547,123.3045623,9732,20930.41113,47157,1,47161,15720.33333,27224.95196,47157,1,49,49,0,49,49,0,0,0,0,80,40,82.20304151,41.10152076,41,113,61.57142857,35.13240263,1234.285714,0,0,0,0,0,0,0,0,0,71.83333333,41,113,80,0,0,0,0,0,0,4,164,2,226,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53339-17,192.168.10.5,53339,192.168.10.3,53,17,7/7/2017 3:30,179,2,2,66,98,33,33,33,0,49,49,49,0,916201.1173,22346.36872,59.66666667,63.31139971,128,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,80,80,11173.18436,11173.18436,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58430-17,192.168.10.5,58430,192.168.10.3,53,17,7/7/2017 3:30,28914,4,4,128,904,32,32,32,0,226,226,226,0,35692.05229,276.6825759,4130.571429,8888.32963,23901,4,28707,9569,16529.84086,28656,4,5009,1669.666667,2808.80906,4913,48,0,0,0,0,104,128,138.341288,138.341288,32,226,118.2222222,102.2469777,10454.44444,0,0,0,0,0,0,0,0,1,133,32,226,104,0,0,0,0,0,0,4,128,4,904,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51610-17,192.168.10.5,51610,192.168.10.3,53,17,7/7/2017 3:30,209,2,2,64,198,32,32,32,0,99,99,99,0,1253588.517,19138.75598,69.66666667,37.5277675,113,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,9569.37799,9569.37799,32,99,58.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,73.5,32,99,40,0,0,0,0,0,0,2,64,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-64273-17,192.168.10.5,64273,192.168.10.3,53,17,7/7/2017 3:30,24068,2,2,86,232,43,43,43,0,116,116,116,0,13212.5644,166.1957786,8022.666667,13851.51726,24017,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,83.09788931,83.09788931,43,116,72.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,90.25,43,116,40,0,0,0,0,0,0,2,86,2,232,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63565-17,192.168.10.5,63565,192.168.10.3,53,17,7/7/2017 3:30,7344403,4,4,148,308,40,34,37,3.464101615,98,56,77,24.24871131,62.0880962,1.089264846,1049200.429,2775761.138,7344035,3,7344232,2448077.333,4240189.126,7344226,3,7344212,2448070.667,4240138.608,7344161,3,0,0,0,0,128,128,0.544632423,0.544632423,34,98,54.44444444,26.14914488,683.7777778,0,0,0,0,0,0,0,0,1,61.25,37,77,128,0,0,0,0,0,0,4,148,4,308,-1,-1,3,32,194,0,194,194,7344035,0,7344035,7344035,BENIGN
192.168.10.3-192.168.10.5-53-61507-17,192.168.10.5,61507,192.168.10.3,53,17,7/7/2017 3:30,26127,4,4,172,236,43,43,43,0,59,59,59,0,15616.02939,306.1966548,3732.428571,9668.942287,25659,3,25975,8658.333333,14990.61107,25968,3,26006,8668.666667,14807.76365,25767,48,0,0,0,0,80,80,153.0983274,153.0983274,43,59,50.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,56.375,43,59,80,0,0,0,0,0,0,4,172,4,236,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60245-17,192.168.10.5,60245,192.168.10.3,53,17,7/7/2017 3:30,774414,4,2,136,194,34,34,34,0,97,97,97,0,426.1286599,7.747793816,154882.8,332883.7762,750065,3,24346,8115.333333,14049.24145,24338,4,3,3,0,3,3,0,0,0,0,104,40,5.165195877,2.582597939,34,97,52,30.7408523,945,0,0,0,0,0,0,0,0,0,60.66666667,34,97,104,0,0,0,0,0,0,4,136,2,194,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-59903-17,192.168.10.5,59903,192.168.10.3,53,17,7/7/2017 3:30,25599,4,4,180,440,45,45,45,0,110,110,110,0,24219.69608,312.5122075,3657,8843.382422,23669,48,25426,8475.333333,14596.56951,25330,48,1882,627.3333333,1002.568867,1785,48,0,0,0,0,80,80,156.2561038,156.2561038,45,110,73.88888889,34.25800799,1173.611111,0,0,0,0,0,0,0,0,1,83.125,45,110,80,0,0,0,0,0,0,4,180,4,440,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53269-17,192.168.10.5,53269,192.168.10.3,53,17,7/7/2017 3:30,48371,4,2,280,304,70,70,70,0,152,152,152,0,12073.34973,124.0412644,9674.2,13227.99823,24638,1,24641,8213.666667,14223.88992,24638,1,48,48,0,48,48,0,0,0,0,104,64,82.69417626,41.34708813,70,152,93.42857143,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,109,70,152,104,0,0,0,0,0,0,4,280,2,304,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60779-17,192.168.10.5,60779,192.168.10.3,53,17,7/7/2017 3:30,24153,2,2,68,196,34,34,34,0,98,98,98,0,10930.31922,165.6108972,8051,13941.27699,24149,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,82.8054486,82.8054486,34,98,59.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,74.5,34,98,64,0,0,0,0,0,0,2,68,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-49374-17,192.168.10.5,49374,192.168.10.3,53,17,7/7/2017 3:30,190,2,2,116,180,58,58,58,0,90,90,90,0,1557894.737,21052.63158,63.33333333,69.28443789,139,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,10526.31579,10526.31579,58,90,70.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,88.5,58,90,40,0,0,0,0,0,0,2,116,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60165-17,192.168.10.5,60165,192.168.10.3,53,17,7/7/2017 3:30,64147,4,4,188,452,47,47,47,0,113,113,113,0,9977.083885,124.7135486,9163.857143,23525.12829,62501,3,63981,21327,36933.3854,63974,3,1642,547.3333333,863.1392317,1544,48,0,0,0,0,80,100,62.35677428,62.35677428,47,113,76.33333333,34.78505426,1210,0,0,0,0,0,0,0,0,1,85.875,47,113,80,0,0,0,0,0,0,4,188,4,452,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58166-17,192.168.10.5,58166,192.168.10.3,53,17,7/7/2017 3:30,25910,4,4,280,792,70,70,70,0,198,198,198,0,41373.98688,308.7610961,3701.428571,9565.512077,25393,1,25619,8539.666667,14787.67248,25615,1,25734,8578,14773.52737,25637,48,0,0,0,0,80,80,154.3805481,154.3805481,70,198,126.8888889,67.46192342,4551.111111,0,0,0,0,0,0,0,0,1,142.75,70,198,80,0,0,0,0,0,0,4,280,4,792,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51164-17,192.168.10.5,51164,192.168.10.3,53,17,7/7/2017 3:30,181,2,2,94,126,47,47,47,0,63,63,63,0,1215469.613,22099.44751,60.33333333,64.39202849,130,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11049.72376,11049.72376,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53165-17,192.168.10.5,53165,192.168.10.3,53,17,7/7/2017 3:30,1678,2,2,70,194,35,35,35,0,97,97,97,0,157330.1549,2383.790226,559.3333333,923.1686375,1625,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,40,40,1191.895113,1191.895113,35,97,59.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,74.75,35,97,40,0,0,0,0,0,0,2,70,2,194,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-49633-17,192.168.10.5,49633,192.168.10.3,53,17,7/7/2017 3:30,49609,4,4,128,760,32,32,32,0,190,190,190,0,17899.97783,161.2610615,7087,12030.87847,24868,3,49405,16468.33333,28517.92788,49398,3,24737,8245.666667,14275.85144,24730,3,0,0,0,0,104,104,80.63053075,80.63053075,32,190,102.2222222,83.27331172,6934.444444,0,0,0,0,0,0,0,0,1,115,32,190,104,0,0,0,0,0,0,4,128,4,760,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61887-17,192.168.10.5,61887,192.168.10.3,53,17,7/7/2017 3:30,71790,4,2,144,248,36,36,36,0,124,124,124,0,5460.370525,83.57709987,14358,21263.24614,47413,3,24323,8107.666667,14036.82843,24316,3,54,54,0,54,54,0,0,0,0,80,40,55.71806658,27.85903329,36,124,61.14285714,42.93960321,1843.809524,0,0,0,0,0,0,0,0,0,71.33333333,36,124,80,0,0,0,0,0,0,4,144,2,248,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57487-17,192.168.10.5,57487,192.168.10.3,53,17,7/7/2017 3:30,273,2,2,76,652,38,38,38,0,326,326,326,0,2666666.667,14652.01465,91,114.7126846,221,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,7326.007326,7326.007326,38,326,153.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,191.5,38,326,64,0,0,0,0,0,0,2,76,2,652,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57580-17,192.168.10.5,57580,192.168.10.3,53,17,7/7/2017 3:30,168,2,2,92,216,46,46,46,0,108,108,108,0,1833333.333,23809.52381,56,91.7986928,162,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11904.7619,11904.7619,46,108,70.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,88.5,46,108,64,0,0,0,0,0,0,2,92,2,216,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60403-17,192.168.10.5,60403,192.168.10.3,53,17,7/7/2017 3:30,52163,4,2,132,386,33,33,33,0,193,193,193,0,9930.410444,115.0240592,10432.6,14301.05875,27151,3,25009,8336.333333,14432.89071,25002,3,3,3,0,3,3,0,0,0,0,120,64,76.68270613,38.34135307,33,193,78.71428571,78.07200584,6095.238095,0,0,0,0,0,0,0,0,0,91.83333333,33,193,120,0,0,0,0,0,0,4,132,2,386,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58943-17,192.168.10.5,58943,192.168.10.3,53,17,7/7/2017 3:30,291,2,2,84,282,42,42,42,0,141,141,141,0,1257731.959,13745.70447,97,97.13907556,197,3,3,3,0,3,3,91,91,0,91,91,0,0,0,0,64,64,6872.852234,6872.852234,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102,42,141,64,0,0,0,0,0,0,2,84,2,282,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54275-17,192.168.10.5,54275,192.168.10.3,53,17,7/7/2017 3:30,47376,4,2,136,690,34,34,34,0,345,345,345,0,17434.98818,126.6464032,9475.2,12979.22701,24905,3,24912,8304,14376.88774,24905,3,48,48,0,48,48,0,0,0,0,80,64,84.43093549,42.21546775,34,345,122.8571429,151.7524613,23028.80952,0,0,0,0,0,0,0,0,0,143.3333333,34,345,80,0,0,0,0,0,0,4,136,2,690,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63113-17,192.168.10.5,63113,192.168.10.3,53,17,7/7/2017 3:30,196,2,2,82,146,41,41,41,0,73,73,73,0,1163265.306,20408.16327,65.33333333,72.56950691,145,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,10204.08163,10204.08163,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41,73,40,0,0,0,0,0,0,2,82,2,146,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
